taxonomy_id	name	rank	ZAF.39_ERR1713409_db6.diamond	ZMB.49b_ERR1713411_db6.diamond	ZMB.49_ERR1713410_db6.diamond	XK.60_ERR1713408_db6.diamond	VNM.48_ERR1713407_db6.diamond
1736459	Cellulomonas sp. Root137	species	2	0	0	1	0
915471	Pseudomonas linyingensis	species	3	9	6	0	17
3092262	Pseudarthrobacter sp. IC2-21	species	1	0	1	0	1
2823372	Marinomonas vulgaris	species	1	3	0	1	0
2070600	Pseudomonas sp. MPR-AND1A	species	2	1	0	0	0
3411323	Chryseobacterium sp. GP-SGM7	species	2	3	8	8	17
436114	Sulfurihydrogenibium sp. YO3AOP1	species	1	1	2	1	0
2777186	Psychroflexus sp. ALD_RP9	species	3	1	1	1	2
2993936	Mangrovivirga halotolerans	species	1	2	2	2	6
1449063	Paenibacillus sp. UNC451MF	species	1	1	1	5	0
3409819	Winmispiraceae	family	1	2	10	0	3
213	Helicobacter cinaedi	species	3	3	4	3	0
3364332	Nocardia sp. NPDC088792	species	1	0	0	0	2
33914	Saccharopolyspora gregorii	species	1	0	0	1	1
3068317	Flavobacterium sp. DG2-3	species	3	3	4	15	114
428	Methylosinus sporium	species	2	2	5	2	3
2841535	Acetanaerobacterium sp. MSJ-12	species	2	1	0	3	0
2169414	Chitinophaga parva	species	8	4	8	5	82
2725995	Telluria aromaticivorans	species	2	1	4	1	98
2725996	Lutibacter sp. B1	species	1	14	12	5	19
29423	Legionella oakridgensis	species	2	3	1	0	2
3364183	Microbacterium sp. NPDC008134	species	4	1	2	3	0
1930622	Halomonas alkalicola	species	1	0	3	1	1
1945925	Acinetobacter sp. UBA1297	species	2	0	1	10	20
1701104	Endozoicomonas acroporae	species	1	3	2	2	38
3423724	Edaphosphingomonas	genus	2	0	3	0	11
2305227	Longirhabdus pacifica	species	1	0	3	6	1
1244869	Paramagnetospirillum caucaseum	species	4	25	21	10	9
2493088	Pseudoxanthomonas sp. SGNA-20	species	2	3	2	2	3
3133331	Sorangium sp. So ce1099	species	1	3	6	1	2
2842356	Pseudomonas xanthosomatis	species	1	3	0	1	14
2991068	Paraburkholderia sp. UCT70	species	1	2	0	0	0
2819513	Luteimonas sp. MC1895	species	5	12	16	9	35
3383721	Streptomyces sediminimaris	species	1	0	0	0	0
940149	Dongia rigui	species	7	50	102	15	26
1812262	Rothia aerolata	species	2	1	0	3	0
2911520	Methylobacter sp. YRD-M1	species	3	13	11	5	10
2816440	Candidatus Symbiopectobacterium sp.	species	1	2	0	1	4
2570352	Limnobacter alexandrii	species	3	5	2	7	0
33923	Mycoplasmopsis felis	species	2	1	2	9	0
1945948	Acinetobacter sp. UBA5984	species	2	0	2	8	17
2873699	Cohnella silvisoli	species	4	3	3	8	1
2787132	Anaeromassilibacillus sp. 1001302B_160321_C8	species	1	2	1	8	1
347533	Zobellella	genus	2	11	16	0	5
3140366	Mesorhizobium sp. CAU 1741	species	2	2	3	7	2
3025670	Novosphingobium sp. KACC 22771	species	4	1	1	2	2
2854785	Chitinophaga sp. sic0106	species	3	3	2	2	3
1947036	Pantoea sp. UBA5037	species	1	0	0	0	0
2502780	Flaviaesturariibacter flavus	species	3	3	1	9	2
2976979	Pseudomonas sp. MIL19	species	4	7	4	45	131
2480795	Pseudanabaena sp. UWO310	species	2	0	0	0	0
2781962	Agromyces archimandritae	species	4	0	3	2	4
3397165	Enterobacter cloacae complex sp.6730869	species	2	4	2	2	8
2610895	Flintibacter sp. KGMB00164	species	4	5	14	9	2
2990507	Aeromonas sp. Y311-2	species	2	17	10	3	48
1543381	Oleiagrimonas soli	species	2	1	2	2	13
2963937	Tahibacter harae	species	8	28	28	37	21
2276	Pyrobaculum	genus	1	4	1	0	3
654838	Fontibacter flavus	species	1	5	4	0	9
2292225	Collinsella sp. AF23-6	species	3	0	1	0	0
2036025	Pontibacterium	genus	5	8	2	3	16
2100764	Mixta	genus	2	8	15	3	4
2933617	Sphingobium sp. Sx8-8	species	3	4	2	1	5
1123757	Bizionia hallyeonensis	species	2	0	0	0	8
1970428	Polynucleobacter sp. 39-46-10	species	4	57	6	3	2
1436120	Sphaerisporangium dianthi	species	1	2	1	0	0
1928	Streptomyces rochei	species	3	3	1	3	0
2893884	Flavobacterium flavipigmentatum	species	4	4	2	20	68
1735689	Sphingomonas sp. Leaf23	species	1	1	2	2	0
2093896	Escherichia sp. MOD1-EC6163	species	1	3	2	0	1
3075546	Blastococcus goldschmidtiae	species	2	4	1	4	0
1572761	Micrococcoides hystricis	species	4	6	6	2	1
3383027			1	2	2	3	3
201973	Planifilum fulgidum	species	2	2	0	1	0
2654097	Pseudomonas sp. TNT3	species	1	0	7	1	225
2082722	Sphingobacterium pedocola	species	2	2	2	0	2
1620700	Alkalinema	genus	2	0	2	0	3
2904075	Sessilibacter corallicola	species	2	6	4	3	25
2990476	Aeromonas sp. QDB02	species	1	1	4	4	9
2815339	Agrobacterium burrii	species	1	1	1	0	0
3112250	Pseudomonas sp. DSV-1	species	2	0	0	4	102
1349421	Flavihumibacter solisilvae	species	4	3	5	6	7
2723073	Pedobacter sp. AK017	species	4	1	1	6	2
1501145	Neosynechococcus sphagnicola	species	4	7	2	4	3
2601094	Acinetobacter sp. YH12106	species	8	1	1	94	27
3434554	Lonepinella sp. BR2930	species	1	0	1	0	0
3156466	Thalassospira sp. MBR-102	species	5	1	1	1	0
3154764	Microbacterium sp. NPDC077184	species	2	1	0	1	0
36823	Gordonia sputi	species	3	0	9	1	1
3379132	Acinetobacter sp. SEK570	species	2	2	4	3	5
1528773	Janthinobacterium sp. AD80	species	3	0	4	11	6
2507538	Muriicola soli	species	2	0	0	0	0
1690039	Pontivivens marinum	species	1	0	1	0	2
1226301	Caballeronia terrestris	species	1	0	1	0	0
116092	Pseudoalteromonas sp. A25	species	1	1	0	0	0
34015	Blastomonas natatoria	species	5	15	12	35	3
96229	Legionella rowbothamii	species	1	3	4	1	0
1310678	Acinetobacter sp. 263903-1	species	1	0	0	1	0
3421948	Facklamia sp. P12934	species	2	0	1	0	0
558021	Chryseobacterium aquifrigidense	species	6	0	0	0	0
3081256	Kaistia sp. MMO-174	species	4	8	3	12	2
1348467	Actinotalea caeni	species	3	3	7	5	2
68286	Streptomyces zaomyceticus	species	1	0	0	0	0
1294297	Thalassobius vesicularis	species	2	0	1	1	6
29571	Vreelandella subglaciescola	species	3	2	3	0	0
256466	Pseudomonas japonica	species	2	3	1	6	61
1458	Metabacillus fastidiosus	species	5	10	15	10	3
541095	Corynebacterium lubricantis	species	2	1	1	0	1
3108399	Ferviditalea candida	species	1	2	7	3	1
263475	Viridibacillus arvi	species	5	1	5	13	2
1469950	Robinsoniella sp. KNHs210	species	1	6	10	14	0
211589	Herbaspirillum chlorophenolicum	species	2	9	9	10	2
2267891	Campylobacter novaezeelandiae	species	2	2	0	0	0
2986066	Mesorhizobium sp. ZC-5	species	2	1	3	4	4
3364134	Lysinibacillus sp. NPDC095746	species	1	1	0	1	0
3041165	Lelliottia sp. T2.26D-8	species	1	0	0	1	0
1465766	Paenibacillus senegalensis	species	2	5	11	9	0
2992042	Legionella sp. PATHC039	species	3	0	0	0	0
2817442	Burkholderia sp. BCC1985	species	1	0	0	0	1
2654982	Paraburkholderia atlantica	species	1	7	11	8	3
2886510	Sphingobacterium paramultivorum	species	2	2	1	2	1
34071	Telluria mixta	species	1	2	6	2	6
682410	Streptomyces sp. W9	species	2	0	2	1	0
3239929	Dactylosporangium sp. CA-092794	species	1	0	1	1	0
2774461	Pseudomonas gozinkensis	species	1	1	0	0	13
3109565	Carboxydichorda subterranea	species	6	6	10	2	5
2213015	Pseudomonas sichuanensis	species	5	4	6	1	59
2610888	Francisella sp. SYW-9	species	3	0	0	4	1
3399691	Sphingomonas sp. ID0503	species	2	9	5	9	9
1933044	Edaphobacter flagellatus	species	3	6	5	1	2
1523392	Thalassotalea ponticola	species	1	1	3	2	24
3423363	Leptolyngbya sp. AN02str	species	3	2	4	1	2
2807672	Bradyrhizobium sp. KB893862 SZCCT0404	species	1	3	2	2	1
331517	Oscillatoria salina	species	8	7	4	2	4
3115000	Photobacterium sp. MCCC 1A19761	species	3	0	4	0	101
3133436	Novosphingobium anseongense	species	1	3	5	5	9
2292320	Collinsella sp. AM41-2BH	species	3	1	2	0	0
3346763	Streptomyces sp. NPDC059193	species	1	0	0	0	0
91994	unclassified Staphylococcus	no rank	3	3	0	2	10
36746	Pseudomonas cichorii	species	3	2	3	2	54
336803	Thorsellia	genus	2	2	3	1	1
2282648	Nesterenkonia muleiensis	species	2	2	2	3	1
1597977	Spirosoma fluviale	species	5	4	6	9	8
3140381	Castellaniella sp. MT123	species	5	3	14	1	10
2740185	Geomonas paludis	species	5	19	21	6	5
2283626	Paracoccus sp. JM45	species	2	0	1	1	1
1931237	Fulvivirga sp.	species	4	11	11	7	11
63186	Zobellia galactanivorans	species	1	1	1	0	3
1603555	Candidatus Nitrosotenuis cloacae	species	1	1	4	1	1
1383812	Halocalculus aciditolerans	species	1	0	2	0	0
200254	Aromatoleum buckelii	species	5	11	15	3	6
3397060	Carnobacterium sp. TMP28	species	4	2	1	71	0
394098	Bhargavaea cecembensis	species	3	0	3	3	1
356662	Leeia oryzae	species	3	15	7	7	9
1742977	Tepidicaulis	genus	7	3	1	0	44
2931393	Blautia sp. NSJ-157	species	1	3	0	0	0
3453885	Methylobacterium sp. 22177	species	1	0	2	0	0
1872427	Alcanivorax sp.	species	4	10	12	13	19
2638829	unclassified Candidatus Neoarthromitus	no rank	5	8	7	9	1
1685415	Stenotrophomonas tumulicola	species	2	1	6	7	14
2587000	Novosphingobium sp. SG751A	species	2	0	1	1	3
2606218	Maritimibacter harenae	species	3	2	1	2	2
2895565	Nocardioides sp. B-3	species	2	1	3	4	1
1915561	Methanosaeta sp. UBA458	species	3	4	35	2	3
2908642	Solicola gregarius	species	9	4	25	3	1
2586996	Novosphingobium sp. SG707	species	5	3	1	2	4
2632864	unclassified Limnothrix	no rank	1	0	1	0	1
2819126	Bacillus sp. ISL-40	species	1	0	0	0	0
3153690	Desertivirga	genus	1	1	3	2	0
113559	Actinoplanes campanulatus	species	4	5	5	3	4
553311	Virgibacillus salinus	species	3	1	1	4	0
2033718	Candidatus Methylomirabilis limnetica	species	3	22	28	8	15
471499	Dasania marina	species	3	8	8	3	5
3110539	Paenibacillus silvisoli	species	1	2	2	1	4
3127955	Iodobacter sp. LRB	species	1	1	2	0	0
1801619	Collimonas sp. OK412	species	3	3	4	3	4
3420764	Bradyrhizobium sp. HKCCYLS2038	species	2	2	3	0	0
1470067	Nitrosopumilus ureiphilus	species	1	0	3	1	1
1775170	Salipiger pallidus	species	1	0	0	1	0
2662254	Marisediminitalea	genus	3	0	1	0	2
421628	Ectothiorhodospira haloalkaliphila	species	4	2	9	0	3
1524254	Pseudohongiella acticola	species	3	0	9	13	3
3398462	Stenotrophomonas sp. AR026	species	1	2	2	0	15
2994518	Brucella sp. NBRC 12950	species	2	0	1	0	3
1193500	Leptospira idonii	species	2	6	7	3	3
3133327	Sorangium sp. So ce1024	species	1	4	0	0	0
130795	Crossiella	genus	1	0	1	1	2
267893	Idiomarinaceae	family	3	20	17	9	11
1548149	Helicobacter sp. MIT 05-5293	species	2	4	4	3	1
576610	Polynucleobacter necessarius	species	5	6	10	3	4
157471	uncultured Meiothermus sp.	species	1	4	2	2	9
2518645	Oceanispirochaeta crateris	species	1	20	24	7	5
2620445	unclassified Drancourtella	no rank	1	2	2	0	0
2910523	Sporosarcina cyprini	species	1	0	0	0	0
256839	Shewanella decolorationis	species	4	10	11	2	6522
1464048	Micromonospora parva	species	1	0	0	0	0
2282419	Staphylococcus pseudoxylosus	species	1	0	0	3	0
2800405	Corynebacterium antarcticum	species	1	0	0	0	0
2987530	Clostridium sp. LIBA-8841	species	3	1	1	6	0
424797	Nocardioides terrigena	species	2	3	12	5	2
1173263	Synechococcus sp. PCC 7502	species	2	4	5	0	3
1310603	Acinetobacter sp. 1294596	species	4	3	5	14	17
1069980	Chryseobacterium gwangjuense	species	4	1	0	3	15
908251	Branchiibius	genus	2	2	4	2	5
1152	Pseudanabaena	genus	5	11	12	13	5
2777960	Citrobacter sp. Res13-Sevr-PEB04-36	species	5	2	0	0	13
1699067	unclassified Rickettsiales	no rank	2	0	0	0	0
2135667	Elizabethkingia sp. YR214	species	3	8	1	2	8
3377125	Microbacterium sp. M	species	9	0	2	4	0
3239998	Nonomuraea sp. CA-218870	species	1	1	2	0	0
3036926	Anaerostipes sp. PC18	species	1	11	13	8	2
28070	Gloeothece	genus	1	1	0	1	0
2795740	Alishewanella maricola	species	1	4	3	1	1
1609758	Novosphingobium sp. P6W	species	1	3	0	1	19
2478470	Teichococcus wenyumeiae	species	1	4	12	2	1
2931922	Miniphocaeibacter halophilus	species	3	1	3	2	0
2071872	Devosia nitrariae	species	2	1	3	5	2
348840	Desulfofundulus thermosubterraneus	species	2	3	7	6	0
194963	Sinorhizobium americanum	species	1	1	3	1	1
2952525	Salinispirillum sp. LH 10-3-1	species	3	5	3	0	0
1565415	Streptomyces xiaopingdaonensis	species	1	0	0	0	0
1729695	Gulosibacter sediminis	species	9	3	13	6	3
714537	Rubritalea halochordaticola	species	2	6	21	0	2
349742	Sedimenticola	genus	1	11	15	3	31
2681410	Microbacterium sp. 18062	species	3	2	3	20	1
3416211	Candidatus Avelusimicrobium luingense	species	5	20	15	12	2
216946	Spiroplasma turonicum	species	1	1	2	1	0
190893	Vibrio coralliilyticus	species	8	3	7	6	27
2024899	Candidatus Izimoplasma sp. ZiA1	species	10	15	19	17	4
1261553	Tenacibaculum xiamenense	species	1	1	1	4	3
1588927	uncultured Kosakonia sp.	species	1	0	0	0	0
2609282	Massilia mucilaginosa	species	1	2	5	0	0
273164	Pontibacillus marinus	species	1	0	0	0	0
2986838	Flavobacterium sp. N502540	species	2	0	1	4	1
1651082	Celeribacter persicus	species	3	1	2	1	1
3127958	Caulobacter sp. CCG-8	species	1	0	0	3	3
2024404	Glutamicibacter sp. BW80	species	1	1	0	3	1
2716334	Paraflavitalea devenefica	species	1	13	10	5	25
105352	Chrysosporum bergii	species	1	3	0	1	0
2937282	Methanoculleus sp. 7T	species	2	1	1	0	5
1816681	Paenibacillus tuaregi	species	4	3	0	0	0
3388656	Oryzobacter faecalis	species	2	4	5	5	2
1463631	Nesterenkonia alkaliphila	species	3	4	7	8	0
44676	Geothrix fermentans	species	2	32	19	1	8
2054919	Pseudomonas sp. S09G 359	species	1	0	0	0	11
3149041	Roseateles flavus	species	2	7	15	12	14
1649482	Pseudopedobacter	genus	2	5	9	10	15
2650101	Pseudomonas sp. R-28-1W-6	species	1	12	26	10	28
1478134	Novosphingobium sp. KN65.2	species	4	6	6	1	4
1714346	uncultured Enorma sp.	species	5	3	8	9	2
2086582	Blastococcus sp. Marseille-P5729	species	5	6	19	12	7
936370	Capnocytophaga sp. CM59	species	4	0	0	0	0
2331	Halanaerobium praevalens	species	3	6	7	4	1
2626258	unclassified Lutibacter	no rank	1	3	5	16	17
573490	Frankia sp. AgKG'84/4	species	1	1	1	0	1
1868589	Phreatobacter cathodiphilus	species	3	1	3	3	6
2849164	Erysipelatoclostridium sp. DFI.2.3	species	1	0	0	0	0
2683590	Diaminobutyricimonas sp. LJ205	species	1	0	0	0	0
1242148	Melghirimyces profundicolus	species	1	2	2	1	0
527200	Thiorhodococcus fuscus	species	3	12	11	8	2
270636	Spirulina major	species	1	2	1	1	1
2979869	Reichenbachiella carrageenanivorans	species	1	5	1	2	0
2842452	Pseudomaricurvus albidus	species	3	3	2	7	2
2738981	Brevibacillus sp. MS2.2	species	1	0	1	0	0
3159593	Salmonella sp. ZJHZ20_0153	species	2	0	0	0	2
28184	Leptospira weilii	species	2	1	4	2	2
941907	Allosphingosinicella indica	species	7	1	1	25	1
131111	Schaalia turicensis	species	5	7	27	9	0
373054	Calditerricola satsumensis	species	3	6	9	5	3
3436740	Neisseria sp. P0013.S004	species	4	0	1	7	0
3046727	Variovorax sp. CAN15	species	2	14	4	29	1
2992758	Halocynthiibacter sp. C4	species	2	3	0	1	1
3058038	Gilvimarinus gilvus	species	1	4	6	14	64
2763107	Alloacidobacterium dinghuense	species	2	6	6	3	4
1391647	Clostridium sp. Ade.TY	species	3	5	6	13	3
2847778	Atribacter laminatus	species	1	23	13	9	5
1855286	Bosea sp. OK403	species	4	0	4	12	2
2292241	Parabacteroides sp. AF17-28	species	1	2	2	0	5
3042296	Arthrobacter sp. W4I7	species	1	0	0	0	0
1970232	Tsukamurella hominis	species	1	1	3	0	1
1276936	Staphylococcus petrasii	species	1	1	2	1	0
671229	Veillonella sp. oral taxon 780	species	1	0	0	1	0
1882828	Variovorax sp. YR216	species	4	6	2	15	6
3382699	Novilysobacter	genus	4	61	14	6	6
3151764	Flavobacterium sp. WV_118_3	species	2	4	6	4	207
1658111	Inediibacterium massiliense	species	1	7	10	16	3
3076672	Claveliimonas sp.	species	2	0	0	4	0
2759181	Jeotgalicoccus meleagridis	species	4	1	3	3	0
2803857	Bacillus sp. RIT 809	species	1	0	1	0	0
2099695	Mycobacterium sp. ITM-2016-00316	species	2	1	1	1	1
3072978	Methanolobus sediminis	species	1	1	3	0	0
2306583	Halomonas sp. JS92-SW72	species	11	22	94	114	221
100468	Schleiferilactobacillus perolens	species	2	2	22	5	2
1049561	Aphanothece microscopica	species	2	5	8	1	2
2925410	Anaeromyxobacter sp. SG66	species	4	17	16	1	2
3048600	Pseudomonas sp. Bout1	species	1	1	2	0	34
1117702	Novosphingobium fuchskuhlense	species	2	0	3	3	5
1917523	Paludibacterium sp.	species	2	33	25	12	5
2967225	Mucilaginibacter aquariorum	species	1	1	2	1	1
3156436	Luteibacter sp. PvP019	species	1	0	1	1	1
2052832	Methanofollis fontis	species	2	2	5	2	1
3453578	Psychrobacter sp. 2Y4	species	1	0	0	4	2
664639	Kocuria salsicia	species	1	0	2	0	2
2913555	Aestuariivivens marinum	species	1	1	1	0	2
3420553	Collinsella sp. SGI.095	species	3	3	2	2	0
3048142	Citrobacter sp. ANG330	species	3	3	0	0	0
1112213	Sphingomonas sp. PAMC 26621	species	1	0	1	0	0
1736444	Acinetobacter sp. Root1280	species	2	3	4	99	49
2821404	Bradyrhizobium semiaridum	species	1	1	0	0	0
1958950	Pseudomonas floridensis	species	1	0	0	0	1
2728022	Mucilaginibacter robiniae	species	1	3	6	2	0
84633	Kineosporia rhizophila	species	1	0	2	1	0
2801452	Companilactobacillus kimchii	species	1	0	1	0	0
647910	Listeria rocourtiae	species	1	1	4	1	1
1926881	Izhakiella australiensis	species	2	1	0	3	2
1696094	Neisseria sp. 74A18	species	4	3	7	4	5
2942481	Microbacterium sp. LRZ72	species	4	0	1	5	0
3156328	Bradyrhizobium sp. LB14.3	species	2	0	2	1	1
3364297	Neobacillus sp. NPDC093182	species	3	0	1	0	0
2779358	Gallalistipes aquisgranensis	species	7	18	18	7	12
2871096	Stenotrophomonas mori	species	5	8	7	16	116
3032595	Aliiglaciecola sp. CAU 1673	species	2	1	2	0	0
366580	Bowmanella	genus	4	4	7	1	2
1915077	Thioclava marina	species	2	0	1	3	2
3035135	Paraburkholderia sp. GAS42	species	1	1	0	0	0
152335	Paucilactobacillus suebicus	species	3	1	15	3	3
246873	Crocinitomix	genus	3	1	5	6	1
2978046	Candidatus Nanohalovita haloferacivicina	species	2	1	0	2	1
475075	Chryseobacterium phosphatilyticum	species	5	0	2	3	5
1918948	Solemya velesiana gill symbiont	species	4	14	13	2	12
2599291	Chachezhania sediminis	species	4	1	0	2	1
2870908	unclassified Craterilacuibacter	no rank	1	1	1	0	0
467997	Periweissella ghanensis	species	4	1	1	1	0
3153572	Acrocarpospora sp. B8E8	species	2	0	0	2	1
3155474	Streptomyces sp. NPDC047000	species	2	0	3	0	0
176292	Secundilactobacillus malefermentans	species	2	0	3	2	0
1896982	Clostridium sp. 29_15	species	1	2	6	28	0
1444770	Xylella taiwanensis	species	5	5	5	6	7
3384793	Silicimonas sp. MF1-12-2	species	3	0	1	1	0
238013	Loigolactobacillus rennini	species	1	0	0	1	1
2024613	Mycolicibacterium sp. P9-22	species	2	2	0	1	0
433643	Leifsonella bigeumensis	species	5	3	7	11	0
2875502	Deefgea salmonis	species	1	2	1	0	0
237069	Tenuibacillus multivorans	species	4	2	2	2	0
2795026	Hymenobacter negativus	species	1	6	8	3	38
2663846	unclassified Arsenicicoccus	no rank	1	0	0	0	0
2024219	Prevotella sp. P4-98	species	5	7	15	15	0
513160	Ideonella azotifigens	species	3	12	10	13	12
37632	Amycolatopsis sp.	species	3	10	6	5	2
3466454			2	3	6	4	3
2839759	Enterococcus innesii	species	2	6	9	57	3
1519643	Desulfovibrio gilichinskyi	species	1	6	17	3	3
3153687	Coprococcus sp. RTP21428st1_B10_RTP21428_210409	species	1	0	0	3	0
1046556	Nocardioides daejeonensis	species	2	2	3	1	1
747076	Tepidamorphus gemmatus	species	1	3	6	2	3
2601147	Acinetobacter sp. YH12211	species	7	11	20	11	23
3154960	Micrococcus sp. NPDC078436	species	2	0	8	0	0
1822268	Sulfitobacter sp. HI0129	species	1	0	0	0	0
115778	Leuconostoc gasicomitatum	species	2	3	9	47	1
1423321	Bacillus sp. SJS	species	1	0	1	0	0
3453720	Larkinella sp. GY13	species	4	3	3	2	3
2919919	Atopomonas sediminilitoris	species	3	6	3	7	10
2419771	Gryllotalpicola protaetiae	species	1	2	1	0	0
3133301	Sorangium sp. So ce327	species	1	1	0	0	1
2685009	unclassified Caldivirga	no rank	3	0	0	1	0
1181885	Pseudonocardia nantongensis	species	1	2	1	2	0
1300915	Anaeromyxobacter sp. PSR-1	species	2	1	7	0	0
34	Myxococcus xanthus	species	1	1	3	4	2
454133	[Limnothrix rosea] IAM M-220	species	2	0	0	4	0
133724	Nitrosomonas sp. Nm33	species	1	3	6	5	2
875043	Rheinheimera tilapiae	species	3	11	13	16	11
325473	Psychroserpens mesophilus	species	4	6	6	5	6
1196353	Streptomyces wuyuanensis	species	1	0	0	0	0
2918213	Sphingomonas sp. ACRSK	species	2	1	9	2	2
3024399	Cupriavidus phytorum	species	1	1	0	1	1
362	Agrobacterium radiobacter	species	4	5	2	4	9
2681879	Alienimonas chondri	species	2	9	8	0	1
1783348	Corynebacterium guangdongense	species	1	11	3	0	0
2763502	Caulobacter sp. 17J80-11	species	1	1	1	1	0
2875708	Phyllobacterium lublinensis	species	1	1	0	1	0
29435	Phytopseudomonas flavescens	species	1	5	4	3	5
1836467	Maribacter hydrothermalis	species	1	0	0	0	2
2883191	Streptococcus sp. MSK15_114	species	1	0	0	6	0
710648	Acinetobacter sp. Tol 5	species	1	0	2	25	29
1494606	Sporohalobacter salinus	species	2	13	14	5	4
390884	Echinicola vietnamensis	species	2	0	0	0	6
1609595	Microseira	genus	1	7	5	0	3
2174842	Coraliomargarita sinensis	species	12	34	43	1	7
2730413	Pseudomonas pisciculturae	species	1	1	1	0	4
229203	Flavobacterium degerlachei	species	1	5	4	45	34
2043138	Kocuria sp. CCUG 69068	species	1	0	14	3	0
999424	Streptococcus sp. F0441	species	1	0	0	0	0
1453349	Nonlabens sp. YIK11	species	7	10	9	9	7
2724121	Xanthomonas sp. GW	species	2	4	0	1	10
707214	Novosphingobium sediminis	species	3	3	3	7	14
1287738	Achromobacter dolens	species	3	2	5	10	17
146020	Mycolicibacterium brisbanense	species	2	5	1	0	8
331680	Treponema zioleckii	species	5	7	36	9	4
225194	Citrifermentans bemidjiense	species	1	7	6	6	5
42862	Rickettsia felis	species	8	5	5	0	1
2007307	Confluentibacter citreus	species	2	4	6	1	41
1349800	Rhizobium sp. C4	species	2	5	5	2	6
257277	Nocardia aobensis	species	2	0	0	0	0
3344550	Yersinia sp. HM-2024	species	1	0	1	1	3
2559918	Lactiplantibacillus daowaiensis	species	2	0	2	2	1
3133969	Emcibacter sp. SYSU 3D8	species	1	5	8	4	8
2662757	Deinococcus kurensis	species	5	2	1	2	0
301141	Petrotoga halophila	species	3	0	3	2	0
1929288	Tateyamaria sp.	species	2	1	6	15	1
2767318	Boudabousia	genus	2	0	4	0	0
1681196	Klebsiella sp. RIT-PI-d	species	3	0	0	0	3
3047864	Polynucleobacter sp. HIN5	species	2	44	2	0	0
1229521	Nitrincola nitratireducens	species	1	1	0	0	1
3345690	Microbacterium sp. NPDC056044	species	2	2	2	5	0
1422	Geobacillus stearothermophilus	species	2	8	13	7	0
492735	Sporolactobacillus putidus	species	2	2	2	3	1
3401630	Luteococcus sp. OSA5	species	3	5	4	5	8
2646634	unclassified Niabella	no rank	3	5	2	17	3
2058474	Methanocorpusculum sp.	species	1	0	1	3	1
3238983	Mycobacterium sp. pV006	species	1	2	3	3	0
1072508	uncultured Helcococcus sp.	species	5	0	2	6	0
1955422	Massilia sp. KIM	species	3	6	2	5	27
266762	Porphyromonas gingivicanis	species	1	6	3	0	1
2855445	Rhodococcus sp. I2R	species	1	0	0	0	0
2829569	Bacterioplanoides sp. SCSIO 12839	species	1	0	3	1	0
2686357	Labilibaculum euxinus	species	1	15	8	3	6
1630166	Bifidobacterium myosotis	species	1	4	3	1	0
